country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
BE,Belgium,Imports of goods and services (current US$),2021,525242552932.162,Europe & Central Asia,High income,Not classified,4.36761,50.8371
BE,Belgium,Imports of goods and services (current US$),2020,411854672039.534,Europe & Central Asia,High income,Not classified,4.36761,50.8371
BE,Belgium,Imports of goods and services (current US$),2019,442788775443.921,Europe & Central Asia,High income,Not classified,4.36761,50.8371
BE,Belgium,Imports of goods and services (current US$),2018,460128692309.647,Europe & Central Asia,High income,Not classified,4.36761,50.8371
BE,Belgium,Imports of goods and services (current US$),2017,418056820188.001,Europe & Central Asia,High income,Not classified,4.36761,50.8371
BE,Belgium,Imports of goods and services (current US$),2016,376759269084.981,Europe & Central Asia,High income,Not classified,4.36761,50.8371
BZ,Belize,Imports of goods and services (current US$),2025,,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
BZ,Belize,Imports of goods and services (current US$),2024,1721921750.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
BZ,Belize,Imports of goods and services (current US$),2023,1571040800.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
BZ,Belize,Imports of goods and services (current US$),2022,1573075200.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
BZ,Belize,Imports of goods and services (current US$),2021,1248326800.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
BZ,Belize,Imports of goods and services (current US$),2020,900924400.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
BZ,Belize,Imports of goods and services (current US$),2019,1200664850.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
BZ,Belize,Imports of goods and services (current US$),2018,1125906300.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
BZ,Belize,Imports of goods and services (current US$),2017,1085374500.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
BZ,Belize,Imports of goods and services (current US$),2016,1101719200.0,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
BJ,Benin,Imports of goods and services (current US$),2025,,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
BJ,Benin,Imports of goods and services (current US$),2024,4683140133.79221,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
BJ,Benin,Imports of goods and services (current US$),2023,4851357175.5354,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
BJ,Benin,Imports of goods and services (current US$),2022,4106516764.69897,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
BJ,Benin,Imports of goods and services (current US$),2021,4799723188.71051,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
BJ,Benin,Imports of goods and services (current US$),2020,3915530456.1048,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
BJ,Benin,Imports of goods and services (current US$),2019,4900485060.17756,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
BJ,Benin,Imports of goods and services (current US$),2018,4923520743.9202,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
BJ,Benin,Imports of goods and services (current US$),2017,4352984748.39051,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
BJ,Benin,Imports of goods and services (current US$),2016,3709467045.80246,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
BM,Bermuda,Imports of goods and services (current US$),2025,,North America,High income,Not classified,-64.706,32.3293
BM,Bermuda,Imports of goods and services (current US$),2024,2137200000.0,North America,High income,Not classified,-64.706,32.3293
BM,Bermuda,Imports of goods and services (current US$),2023,2004079000.0,North America,High income,Not classified,-64.706,32.3293
BM,Bermuda,Imports of goods and services (current US$),2022,1960593000.0,North America,High income,Not classified,-64.706,32.3293
BM,Bermuda,Imports of goods and services (current US$),2021,1713745000.0,North America,High income,Not classified,-64.706,32.3293
BM,Bermuda,Imports of goods and services (current US$),2020,1519287000.0,North America,High income,Not classified,-64.706,32.3293
BM,Bermuda,Imports of goods and services (current US$),2019,1916492000.0,North America,High income,Not classified,-64.706,32.3293
BM,Bermuda,Imports of goods and services (current US$),2018,1884254000.0,North America,High income,Not classified,-64.706,32.3293
BM,Bermuda,Imports of goods and services (current US$),2017,1703748000.0,North America,High income,Not classified,-64.706,32.3293
BM,Bermuda,Imports of goods and services (current US$),2016,1615949000.0,North America,High income,Not classified,-64.706,32.3293
BT,Bhutan,Imports of goods and services (current US$),2025,,South Asia,Lower middle income,IDA,89.6177,27.5768
BT,Bhutan,Imports of goods and services (current US$),2024,,South Asia,Lower middle income,IDA,89.6177,27.5768
BT,Bhutan,Imports of goods and services (current US$),2023,1607335845.17133,South Asia,Lower middle income,IDA,89.6177,27.5768
BT,Bhutan,Imports of goods and services (current US$),2022,1741034283.90625,South Asia,Lower middle income,IDA,89.6177,27.5768
BT,Bhutan,Imports of goods and services (current US$),2021,1339649527.64626,South Asia,Lower middle income,IDA,89.6177,27.5768
BT,Bhutan,Imports of goods and services (current US$),2020,1075563545.46579,South Asia,Lower middle income,IDA,89.6177,27.5768
BT,Bhutan,Imports of goods and services (current US$),2019,1221920791.32363,South Asia,Lower middle income,IDA,89.6177,27.5768
BT,Bhutan,Imports of goods and services (current US$),2018,1305876236.76026,South Asia,Lower middle income,IDA,89.6177,27.5768
BT,Bhutan,Imports of goods and services (current US$),2017,1252714124.56294,South Asia,Lower middle income,IDA,89.6177,27.5768
BT,Bhutan,Imports of goods and services (current US$),2016,1161352084.1848,South Asia,Lower middle income,IDA,89.6177,27.5768
BO,Bolivia,Imports of goods and services (current US$),2025,,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
BO,Bolivia,Imports of goods and services (current US$),2024,14018232749.6382,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
BO,Bolivia,Imports of goods and services (current US$),2023,14239423386.3965,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
BO,Bolivia,Imports of goods and services (current US$),2022,15150615137.4819,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
BO,Bolivia,Imports of goods and services (current US$),2021,11545547250.3618,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
BO,Bolivia,Imports of goods and services (current US$),2020,8735545774.24023,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
BO,Bolivia,Imports of goods and services (current US$),2019,12643630390.7381,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
BO,Bolivia,Imports of goods and services (current US$),2018,12864160303.9074,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
BO,Bolivia,Imports of goods and services (current US$),2017,11958240289.4356,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
BO,Bolivia,Imports of goods and services (current US$),2016,10831641432.7062,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
BA,Bosnia and Herzegovina,Imports of goods and services (current US$),2025,,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
BA,Bosnia and Herzegovina,Imports of goods and services (current US$),2024,16075269921.2863,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
BA,Bosnia and Herzegovina,Imports of goods and services (current US$),2023,15369301952.2961,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
BA,Bosnia and Herzegovina,Imports of goods and services (current US$),2022,15186504625.8698,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
BA,Bosnia and Herzegovina,Imports of goods and services (current US$),2021,12763502914.2371,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
BA,Bosnia and Herzegovina,Imports of goods and services (current US$),2020,9694297978.41546,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
BA,Bosnia and Herzegovina,Imports of goods and services (current US$),2019,11158117516.8252,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
BA,Bosnia and Herzegovina,Imports of goods and services (current US$),2018,11562741847.3915,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
BA,Bosnia and Herzegovina,Imports of goods and services (current US$),2017,10321682504.9428,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
BA,Bosnia and Herzegovina,Imports of goods and services (current US$),2016,8958199157.41919,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
BW,Botswana,Imports of goods and services (current US$),2025,,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
BW,Botswana,Imports of goods and services (current US$),2024,8480830491.00823,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
BW,Botswana,Imports of goods and services (current US$),2023,7095497383.38498,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
BW,Botswana,Imports of goods and services (current US$),2022,8548721137.88168,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
BW,Botswana,Imports of goods and services (current US$),2021,8783747388.21808,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
BW,Botswana,Imports of goods and services (current US$),2020,6937525193.68917,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
BW,Botswana,Imports of goods and services (current US$),2019,7694781424.87258,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
BW,Botswana,Imports of goods and services (current US$),2018,7362391280.37078,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
BW,Botswana,Imports of goods and services (current US$),2017,6281640316.61235,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
BW,Botswana,Imports of goods and services (current US$),2016,6915892155.67741,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
BR,Brazil,Imports of goods and services (current US$),2025,,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
BR,Brazil,Imports of goods and services (current US$),2024,385708875013.773,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
BR,Brazil,Imports of goods and services (current US$),2023,343939899556.732,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
BR,Brazil,Imports of goods and services (current US$),2022,374482461947.998,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
BR,Brazil,Imports of goods and services (current US$),2021,309853321037.194,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
BR,Brazil,Imports of goods and services (current US$),2020,233941255872.595,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
BR,Brazil,Imports of goods and services (current US$),2019,276634806846.042,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
BR,Brazil,Imports of goods and services (current US$),2018,272994437656.194,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
BR,Brazil,Imports of goods and services (current US$),2017,243510550194.841,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
BR,Brazil,Imports of goods and services (current US$),2016,216686360894.163,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
VG,British Virgin Islands,Imports of goods and services (current US$),2025,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
VG,British Virgin Islands,Imports of goods and services (current US$),2024,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
VG,British Virgin Islands,Imports of goods and services (current US$),2023,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
VG,British Virgin Islands,Imports of goods and services (current US$),2022,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
VG,British Virgin Islands,Imports of goods and services (current US$),2021,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
VG,British Virgin Islands,Imports of goods and services (current US$),2020,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
VG,British Virgin Islands,Imports of goods and services (current US$),2019,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
VG,British Virgin Islands,Imports of goods and services (current US$),2018,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
VG,British Virgin Islands,Imports of goods and services (current US$),2017,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
VG,British Virgin Islands,Imports of goods and services (current US$),2016,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
BN,Brunei Darussalam,Imports of goods and services (current US$),2025,,East Asia & Pacific,High income,Not classified,114.946,4.94199
BN,Brunei Darussalam,Imports of goods and services (current US$),2024,8946253007.55565,East Asia & Pacific,High income,Not classified,114.946,4.94199
BN,Brunei Darussalam,Imports of goods and services (current US$),2023,9081237975.39983,East Asia & Pacific,High income,Not classified,114.946,4.94199
BN,Brunei Darussalam,Imports of goods and services (current US$),2022,10106443642.8719,East Asia & Pacific,High income,Not classified,114.946,4.94199
BN,Brunei Darussalam,Imports of goods and services (current US$),2021,9377937977.70067,East Asia & Pacific,High income,Not classified,114.946,4.94199
BN,Brunei Darussalam,Imports of goods and services (current US$),2020,6355257109.6823,East Asia & Pacific,High income,Not classified,114.946,4.94199
BN,Brunei Darussalam,Imports of goods and services (current US$),2019,6810532693.06468,East Asia & Pacific,High income,Not classified,114.946,4.94199
BN,Brunei Darussalam,Imports of goods and services (current US$),2018,5693328954.5184,East Asia & Pacific,High income,Not classified,114.946,4.94199
BN,Brunei Darussalam,Imports of goods and services (current US$),2017,4318058847.51222,East Asia & Pacific,High income,Not classified,114.946,4.94199
BN,Brunei Darussalam,Imports of goods and services (current US$),2016,4302691141.32799,East Asia & Pacific,High income,Not classified,114.946,4.94199
BG,Bulgaria,Imports of goods and services (current US$),2025,,Europe & Central Asia,High income,IBRD,23.3238,42.7105
BG,Bulgaria,Imports of goods and services (current US$),2024,61042597195.9939,Europe & Central Asia,High income,IBRD,23.3238,42.7105
BG,Bulgaria,Imports of goods and services (current US$),2023,59167765912.811,Europe & Central Asia,High income,IBRD,23.3238,42.7105
BG,Bulgaria,Imports of goods and services (current US$),2022,62327426615.8175,Europe & Central Asia,High income,IBRD,23.3238,42.7105
BG,Bulgaria,Imports of goods and services (current US$),2021,50088552554.0052,Europe & Central Asia,High income,IBRD,23.3238,42.7105
BG,Bulgaria,Imports of goods and services (current US$),2020,38026808317.5002,Europe & Central Asia,High income,IBRD,23.3238,42.7105
BG,Bulgaria,Imports of goods and services (current US$),2019,41762196901.9634,Europe & Central Asia,High income,IBRD,23.3238,42.7105
BG,Bulgaria,Imports of goods and services (current US$),2018,41805033909.8224,Europe & Central Asia,High income,IBRD,23.3238,42.7105
BG,Bulgaria,Imports of goods and services (current US$),2017,37064926376.7835,Europe & Central Asia,High income,IBRD,23.3238,42.7105
BG,Bulgaria,Imports of goods and services (current US$),2016,31788458645.2132,Europe & Central Asia,High income,IBRD,23.3238,42.7105
BF,Burkina Faso,Imports of goods and services (current US$),2025,,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
BF,Burkina Faso,Imports of goods and services (current US$),2024,7387126425.77464,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
BF,Burkina Faso,Imports of goods and services (current US$),2023,6877000995.68104,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
BF,Burkina Faso,Imports of goods and services (current US$),2022,6760351772.06807,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
BF,Burkina Faso,Imports of goods and services (current US$),2021,5835051415.32522,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
BF,Burkina Faso,Imports of goods and services (current US$),2020,5133679370.81792,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
BF,Burkina Faso,Imports of goods and services (current US$),2019,4994381288.40906,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
BF,Burkina Faso,Imports of goods and services (current US$),2018,5166928258.63695,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
BF,Burkina Faso,Imports of goods and services (current US$),2017,4629394216.11821,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
BF,Burkina Faso,Imports of goods and services (current US$),2016,4103751193.78509,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
BI,Burundi,Imports of goods and services (current US$),2025,,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
BI,Burundi,Imports of goods and services (current US$),2024,,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
BI,Burundi,Imports of goods and services (current US$),2023,,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
BI,Burundi,Imports of goods and services (current US$),2022,,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
BI,Burundi,Imports of goods and services (current US$),2021,,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
BI,Burundi,Imports of goods and services (current US$),2020,,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
BI,Burundi,Imports of goods and services (current US$),2019,,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
BI,Burundi,Imports of goods and services (current US$),2018,,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
BI,Burundi,Imports of goods and services (current US$),2017,,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
BI,Burundi,Imports of goods and services (current US$),2016,,Sub-Saharan Africa ,Low income,IDA,29.3639,-3.3784
CV,Cabo Verde,Imports of goods and services (current US$),2025,,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
CV,Cabo Verde,Imports of goods and services (current US$),2024,1471907533.53908,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
CV,Cabo Verde,Imports of goods and services (current US$),2023,1396322820.56985,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
CV,Cabo Verde,Imports of goods and services (current US$),2022,1310225012.87536,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
CV,Cabo Verde,Imports of goods and services (current US$),2021,1099895576.06478,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
CV,Cabo Verde,Imports of goods and services (current US$),2020,967252867.721672,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
CV,Cabo Verde,Imports of goods and services (current US$),2019,1281435256.84643,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
CV,Cabo Verde,Imports of goods and services (current US$),2018,1323093455.18171,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
CV,Cabo Verde,Imports of goods and services (current US$),2017,1157777242.75552,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
CV,Cabo Verde,Imports of goods and services (current US$),2016,997132827.690972,Sub-Saharan Africa ,Upper middle income,Blend,-23.5087,14.9218
KH,Cambodia,Imports of goods and services (current US$),2025,,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
KH,Cambodia,Imports of goods and services (current US$),2024,33412575811.7134,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
KH,Cambodia,Imports of goods and services (current US$),2023,28497892006.4196,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
KH,Cambodia,Imports of goods and services (current US$),2022,29462601452.0712,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
KH,Cambodia,Imports of goods and services (current US$),2021,27158061717.6869,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
KH,Cambodia,Imports of goods and services (current US$),2020,21651131247.4671,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
KH,Cambodia,Imports of goods and services (current US$),2019,22117532079.4063,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
KH,Cambodia,Imports of goods and services (current US$),2018,20870727998.1726,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
KH,Cambodia,Imports of goods and services (current US$),2017,19038733851.7304,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
KH,Cambodia,Imports of goods and services (current US$),2016,17599744248.3834,East Asia & Pacific,Lower middle income,IDA,104.874,11.5556
CM,Cameroon,Imports of goods and services (current US$),2025,,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
CM,Cameroon,Imports of goods and services (current US$),2024,9982430835.96898,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
CM,Cameroon,Imports of goods and services (current US$),2023,10269387815.6634,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
CM,Cameroon,Imports of goods and services (current US$),2022,9740770348.35567,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
CM,Cameroon,Imports of goods and services (current US$),2021,9102291771.32537,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
CM,Cameroon,Imports of goods and services (current US$),2020,7544311297.1449,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
CM,Cameroon,Imports of goods and services (current US$),2019,9333197587.66967,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
CM,Cameroon,Imports of goods and services (current US$),2018,8730827316.89187,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
CM,Cameroon,Imports of goods and services (current US$),2017,7525797297.62893,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
CM,Cameroon,Imports of goods and services (current US$),2016,7333874148.32376,Sub-Saharan Africa ,Lower middle income,Blend,11.5174,3.8721
CA,Canada,Imports of goods and services (current US$),2025,,North America,High income,Not classified,-75.6919,45.4215
CA,Canada,Imports of goods and services (current US$),2024,733807159315.92,North America,High income,Not classified,-75.6919,45.4215
CA,Canada,Imports of goods and services (current US$),2023,723340802845.546,North America,High income,Not classified,-75.6919,45.4215
CA,Canada,Imports of goods and services (current US$),2022,731037232134.525,North America,High income,Not classified,-75.6919,45.4215
CA,Canada,Imports of goods and services (current US$),2021,628388638999.206,North America,High income,Not classified,-75.6919,45.4215
CA,Canada,Imports of goods and services (current US$),2020,524572641557.224,North America,High income,Not classified,-75.6919,45.4215
CA,Canada,Imports of goods and services (current US$),2019,589706748631.384,North America,High income,Not classified,-75.6919,45.4215
CA,Canada,Imports of goods and services (current US$),2018,591347645767.306,North America,High income,Not classified,-75.6919,45.4215
CA,Canada,Imports of goods and services (current US$),2017,554922650425.45,North America,High income,Not classified,-75.6919,45.4215
CA,Canada,Imports of goods and services (current US$),2016,517396012626.09,North America,High income,Not classified,-75.6919,45.4215
KY,Cayman Islands,Imports of goods and services (current US$),2025,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
KY,Cayman Islands,Imports of goods and services (current US$),2024,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
KY,Cayman Islands,Imports of goods and services (current US$),2023,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
KY,Cayman Islands,Imports of goods and services (current US$),2022,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
KY,Cayman Islands,Imports of goods and services (current US$),2021,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
KY,Cayman Islands,Imports of goods and services (current US$),2020,2592370369.48148,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
KY,Cayman Islands,Imports of goods and services (current US$),2019,2695690782.76313,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
KY,Cayman Islands,Imports of goods and services (current US$),2018,2517850071.40029,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
KY,Cayman Islands,Imports of goods and services (current US$),2017,2242928971.71589,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
KY,Cayman Islands,Imports of goods and services (current US$),2016,,Latin America & Caribbean ,High income,Not classified,-81.3857,19.3022
CF,Central African Republic,Imports of goods and services (current US$),2025,,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
CF,Central African Republic,Imports of goods and services (current US$),2024,864653558.507516,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
CF,Central African Republic,Imports of goods and services (current US$),2023,742108359.673393,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
CF,Central African Republic,Imports of goods and services (current US$),2022,784669456.38734,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
CF,Central African Republic,Imports of goods and services (current US$),2021,778394732.807162,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
CF,Central African Republic,Imports of goods and services (current US$),2020,799194659.189116,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
CF,Central African Republic,Imports of goods and services (current US$),2019,762137823.137317,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
CF,Central African Republic,Imports of goods and services (current US$),2018,748917943.770559,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
CF,Central African Republic,Imports of goods and services (current US$),2017,826531337.145396,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
CF,Central African Republic,Imports of goods and services (current US$),2016,651691428.877197,Sub-Saharan Africa ,Low income,IDA,21.6407,5.63056
TD,Chad,Imports of goods and services (current US$),2025,,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
TD,Chad,Imports of goods and services (current US$),2024,3531613266.1756,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
TD,Chad,Imports of goods and services (current US$),2023,3259674588.12445,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
TD,Chad,Imports of goods and services (current US$),2022,2897673570.61113,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
TD,Chad,Imports of goods and services (current US$),2021,2980116474.1698,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
TD,Chad,Imports of goods and services (current US$),2020,2890407316.27935,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
TD,Chad,Imports of goods and services (current US$),2019,3235878756.21652,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
TD,Chad,Imports of goods and services (current US$),2018,3202369867.30411,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
TD,Chad,Imports of goods and services (current US$),2017,2683750770.14088,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
TD,Chad,Imports of goods and services (current US$),2016,2781116602.81855,Sub-Saharan Africa ,Low income,IDA,15.0445,12.1048
JG,Channel Islands,Imports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,,
JG,Channel Islands,Imports of goods and services (current US$),2024,,Europe & Central Asia,High income,Not classified,,
JG,Channel Islands,Imports of goods and services (current US$),2023,,Europe & Central Asia,High income,Not classified,,
JG,Channel Islands,Imports of goods and services (current US$),2022,,Europe & Central Asia,High income,Not classified,,
JG,Channel Islands,Imports of goods and services (current US$),2021,,Europe & Central Asia,High income,Not classified,,
JG,Channel Islands,Imports of goods and services (current US$),2020,,Europe & Central Asia,High income,Not classified,,
JG,Channel Islands,Imports of goods and services (current US$),2019,,Europe & Central Asia,High income,Not classified,,
JG,Channel Islands,Imports of goods and services (current US$),2018,,Europe & Central Asia,High income,Not classified,,
JG,Channel Islands,Imports of goods and services (current US$),2017,,Europe & Central Asia,High income,Not classified,,
JG,Channel Islands,Imports of goods and services (current US$),2016,,Europe & Central Asia,High income,Not classified,,
CL,Chile,Imports of goods and services (current US$),2025,,Latin America & Caribbean ,High income,IBRD,-70.6475,-33.475
CL,Chile,Imports of goods and services (current US$),2024,99531074992.5925,Latin America & Caribbean ,High income,IBRD,-70.6475,-33.475
CL,Chile,Imports of goods and services (current US$),2023,100365735356.338,Latin America & Caribbean ,High income,IBRD,-70.6475,-33.475
CL,Chile,Imports of goods and services (current US$),2022,119270630866.653,Latin America & Caribbean ,High income,IBRD,-70.6475,-33.475
CL,Chile,Imports of goods and services (current US$),2021,103693579744.009,Latin America & Caribbean ,High income,IBRD,-70.6475,-33.475
CL,Chile,Imports of goods and services (current US$),2020,68216603050.3731,Latin America & Caribbean ,High income,IBRD,-70.6475,-33.475
CL,Chile,Imports of goods and services (current US$),2019,82753869493.5382,Latin America & Caribbean ,High income,IBRD,-70.6475,-33.475
CL,Chile,Imports of goods and services (current US$),2018,87715867712.6773,Latin America & Caribbean ,High income,IBRD,-70.6475,-33.475
CL,Chile,Imports of goods and services (current US$),2017,76480320653.8888,Latin America & Caribbean ,High income,IBRD,-70.6475,-33.475
